VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-06-09 21:06:07,2016-06-09 21:24:43,1,2.04,-73.990371704101563,40.720729827880859,1,N,-74.002265930175781,40.739955902099609,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2016-06-09 21:06:07,2016-06-09 21:15:58,1,1.20,-73.989707946777344,40.725917816162109,1,N,-74.00433349609375,40.734691619873047,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-06-09 21:06:08,2016-06-09 21:12:49,1,2.40,-73.955368041992188,40.773574829101563,1,N,-73.937232971191406,40.804244995117187,1,8.5,0.5,0.5,2,0,0.3,11.8
1,2016-06-09 21:06:08,2016-06-09 21:12:46,2,.60,-73.982353210449219,40.768379211425781,1,N,-73.977668762207031,40.761474609375,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-06-09 21:06:08,2016-06-09 21:21:05,3,1.20,-73.992362976074219,40.743503570556641,1,N,-73.985992431640625,40.757705688476562,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,2016-06-09 21:06:08,2016-06-09 21:11:05,1,1.16,-74.009040832519531,40.730453491210938,1,N,-74.008255004882813,40.716884613037109,1,6,0.5,0.5,1.82,0,0.3,9.12
2,2016-06-09 21:06:08,2016-06-09 21:29:40,1,3.26,-73.985816955566406,40.752418518066406,1,N,-73.983200073242187,40.719860076904297,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,2016-06-09 21:06:08,2016-06-09 21:17:02,1,1.83,-73.985641479492188,40.762931823730469,1,N,-73.981727600097656,40.783470153808594,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-06-09 21:06:08,2016-06-09 21:09:17,1,.67,-74.00262451171875,40.728919982910156,1,N,-74.001777648925781,40.737751007080078,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,2016-06-09 21:06:08,2016-06-09 21:12:25,2,1.54,-74.007774353027344,40.724395751953125,1,N,-74.007034301757813,40.742755889892578,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-06-09 21:06:09,2016-06-09 21:10:28,1,.70,-73.986961364746094,40.779079437255859,1,N,-73.978294372558594,40.785884857177734,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-06-09 21:06:09,2016-06-09 21:14:51,5,1.47,-74.002540588378906,40.739631652832031,1,N,-73.994033813476563,40.755668640136719,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-06-09 21:06:09,2016-06-09 21:14:41,2,1.61,-73.988700866699219,40.745845794677734,1,N,-73.999847412109375,40.728221893310547,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-06-09 21:06:09,2016-06-09 21:44:09,3,9.85,-73.970878601074219,40.757160186767578,1,N,-73.978668212890625,40.663803100585938,1,33,0.5,0.5,8.58,0,0.3,42.88
2,2016-06-09 21:06:09,2016-06-09 21:12:08,1,1.25,-73.9683837890625,40.767990112304688,1,N,-73.982772827148438,40.778190612792969,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-06-09 21:06:09,2016-06-09 21:46:19,1,18.78,-73.789939880371094,40.643760681152344,2,N,-73.957389831542969,40.811958312988281,2,52,0,0.5,0,5.54,0.3,58.34
2,2016-06-09 21:06:09,2016-06-09 21:15:58,2,1.66,-73.986557006835938,40.745780944824219,1,N,-74.0029296875,40.727069854736328,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,2016-06-09 21:06:09,2016-06-09 21:20:55,1,2.63,-73.955886840820313,40.76416015625,1,N,-73.989608764648437,40.757457733154297,2,12,0.5,0.5,0,0,0.3,13.3
2,2016-06-09 21:06:09,2016-06-09 21:31:11,2,2.94,-73.983909606933594,40.756919860839844,1,N,-74.000511169433594,40.730598449707031,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,2016-06-09 21:06:09,2016-06-09 21:15:23,5,1.43,-73.995140075683594,40.739540100097656,1,N,-74.005500793457031,40.727260589599609,1,8,0.5,0.5,2,0,0.3,11.3
1,2016-06-09 21:06:46,2016-06-09 21:12:58,2,1.30,-73.960311889648437,40.781494140625,1,N,-73.97674560546875,40.790676116943359,1,7,0.5,0.5,0.5,0,0.3,8.8
2,2016-06-09 21:06:46,2016-06-09 21:19:28,2,2.97,-73.954727172851563,40.773841857910156,1,N,-73.9886474609375,40.763240814208984,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-06-09 21:06:46,2016-06-09 21:28:49,1,2.89,-74.002792358398438,40.723430633544922,1,N,-73.988174438476562,40.758033752441406,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-06-09 21:06:46,2016-06-09 21:13:35,2,1.07,-74.000984191894531,40.747150421142578,1,N,-74.003982543945313,40.73309326171875,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-06-09 21:06:47,2016-06-09 21:21:33,1,.70,-73.968154907226562,40.759727478027344,1,N,-73.979133605957031,40.76220703125,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-06-09 21:06:47,2016-06-09 21:22:30,1,3.30,-73.993339538574219,40.751117706298828,1,N,-73.953742980957031,40.770771026611328,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-06-09 21:06:47,2016-06-09 21:17:59,1,2.90,-73.981201171875,40.753532409667969,1,N,-73.953041076660156,40.785724639892578,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2016-06-09 21:06:47,2016-06-09 21:54:50,1,.60,-73.993377685546875,40.757030487060547,1,N,-73.992195129394531,40.75616455078125,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-06-09 21:06:47,2016-06-09 21:12:26,3,.90,-74.005729675292969,40.74053955078125,1,N,-73.995582580566406,40.749351501464844,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-06-09 21:06:47,2016-06-09 21:12:49,1,.70,-73.985908508300781,40.73516845703125,1,N,-73.985282897949219,40.72772216796875,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2016-06-09 21:06:47,2016-06-09 21:40:09,4,11.00,-73.977813720703125,40.752220153808594,1,N,-73.897537231445313,40.858329772949219,2,32,0.5,0.5,0,0,0.3,33.3
2,2016-06-09 21:06:47,2016-06-09 21:14:38,1,1.09,-73.992576599121094,40.701938629150391,1,N,-73.989517211914062,40.688648223876953,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-06-09 21:06:47,2016-06-09 21:09:56,1,.73,-74.006912231445313,40.703922271728516,1,N,-73.994110107421875,40.710353851318359,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-06-09 21:06:48,2016-06-09 21:16:19,1,1.00,0,0,1,N,0,0,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-06-09 21:06:48,2016-06-09 21:34:18,2,4.40,-73.983062744140625,40.768169403076172,1,N,-73.982772827148438,40.722583770751953,1,19.5,0.5,0.5,4.15,0,0.3,24.95
2,2016-06-09 21:06:48,2016-06-09 21:16:29,1,1.44,-73.985626220703125,40.746288299560547,1,N,-73.975540161132813,40.733028411865234,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-06-09 21:06:48,2016-06-09 21:20:25,1,4.16,-74.007820129394531,40.748020172119141,1,N,-73.978126525878906,40.788639068603516,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-06-09 21:06:48,2016-06-09 21:14:57,1,1.84,-73.9710693359375,40.751491546630859,1,N,-73.987953186035156,40.728199005126953,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-06-09 21:06:49,2016-06-09 21:09:00,1,.50,-73.95013427734375,40.780078887939453,1,N,-73.944961547851562,40.783061981201172,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-06-09 21:06:49,2016-06-09 21:19:09,2,2.70,-74.007469177246094,40.746498107910156,1,N,-74.00946044921875,40.7152099609375,1,12,0.5,0.5,0,0,0.3,13.3
1,2016-06-09 21:06:49,2016-06-09 21:27:51,3,6.90,-73.7896728515625,40.646942138671875,1,N,-73.797416687011719,40.719802856445313,1,21.5,0.5,0.5,4.55,0,0.3,27.35
2,2016-06-09 21:06:49,2016-06-09 21:27:01,1,4.16,-73.981399536132812,40.767768859863281,1,N,-73.933677673339844,40.796958923339844,1,15.5,0.5,0.5,0.01,0,0.3,16.81
2,2016-06-09 21:06:49,2016-06-09 21:36:08,2,4.70,-73.983573913574219,40.764720916748047,1,N,-73.987220764160156,40.722038269042969,1,22,0.5,0.5,3,0,0.3,26.3
2,2016-06-09 21:06:49,2016-06-09 21:09:38,1,.71,-73.956184387207031,40.771560668945313,1,N,-73.961395263671875,40.764789581298828,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2016-06-09 21:06:49,2016-06-09 21:19:16,1,2.38,-73.966880798339844,40.756660461425781,1,N,-73.989875793457031,40.730201721191406,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2016-06-09 21:06:50,2016-06-09 21:19:50,1,3.40,-73.969627380371094,40.760505676269531,1,N,-73.925704956054687,40.765392303466797,2,13,0.5,0.5,0,0,0.3,14.3
1,2016-06-09 21:06:50,2016-06-09 21:25:31,1,2.70,-73.998069763183594,40.724445343017578,1,N,-73.978019714355469,40.754749298095703,1,13.5,0.5,0.5,4.4,0,0.3,19.2
1,2016-06-09 21:06:50,2016-06-09 21:30:36,1,3.20,-73.96502685546875,40.769977569580078,1,N,-73.992561340332031,40.741909027099609,2,17,0.5,0.5,0,0,0.3,18.3
1,2016-06-09 21:06:50,2016-06-09 21:12:20,1,.50,-74.00115966796875,40.72760009765625,1,N,-74.003250122070312,40.732864379882812,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2016-06-09 21:06:50,2016-06-09 21:25:05,1,9.30,-73.863479614257813,40.770092010498047,1,N,-73.960197448730469,40.775428771972656,1,27,0.5,0.5,8.45,5.54,0.3,42.29
1,2016-06-09 21:06:50,2016-06-09 21:10:45,3,.50,-73.985260009765625,40.763614654541016,1,N,-73.981986999511719,40.771522521972656,1,4.5,0.5,0.5,0.7,0,0.3,6.5
1,2016-06-09 21:06:51,2016-06-09 21:19:16,1,2.30,-74.007286071777344,40.715934753417969,1,N,-73.989753723144531,40.69122314453125,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2016-06-09 21:06:51,2016-06-09 21:12:31,1,1.00,-73.990371704101563,40.751056671142578,1,N,-73.984878540039063,40.756637573242188,3,6,0.5,0.5,0,0,0.3,7.3
1,2016-06-09 21:06:51,2016-06-09 21:29:16,1,10.40,-73.873161315917969,40.773952484130859,1,N,-73.99017333984375,40.685749053955078,1,30.5,0.5,0.5,6.35,0,0.3,38.15
2,2016-06-09 21:06:51,2016-06-09 21:19:57,5,1.60,-73.987602233886719,40.732639312744141,1,N,-73.991050720214844,40.749279022216797,2,10,0.5,0.5,0,0,0.3,11.3
2,2016-06-09 21:06:51,2016-06-09 21:19:41,1,2.66,-73.984230041503906,40.759639739990234,1,N,-73.951850891113281,40.773483276367188,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-06-09 21:06:51,2016-06-09 21:17:29,3,2.45,-73.96295166015625,40.775188446044922,1,N,-73.986129760742188,40.778781890869141,1,10,0.5,0.5,3.39,0,0.3,14.69
2,2016-06-09 21:06:51,2016-06-09 21:32:31,3,4.37,-73.971138000488281,40.760013580322266,1,N,-74.010612487792969,40.713790893554687,1,19,0.5,0.5,3,0,0.3,23.3
2,2016-06-09 21:10:03,2016-06-09 21:13:19,6,.71,-73.960098266601563,40.761989593505859,1,N,-73.952430725097656,40.768478393554688,1,4.5,0.5,0.5,0.7,0,0.3,6.5
2,2016-06-09 21:10:03,2016-06-09 21:23:44,2,1.95,-73.980659484863281,40.744491577148438,1,N,-73.999122619628906,40.761161804199219,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2016-06-09 21:10:03,2016-06-09 21:12:26,1,.57,-73.949546813964844,40.780971527099609,1,N,-73.954643249511719,40.774028778076172,1,4,0.5,0.5,1.06,0,0.3,6.36
1,2016-06-09 21:10:04,2016-06-09 21:41:48,1,8.30,-73.977287292480469,40.753089904785156,1,N,-73.972679138183594,40.674144744873047,1,29,0.5,0.5,6.05,0,0.3,36.35
1,2016-06-09 21:10:04,2016-06-09 21:16:19,1,1.50,-73.99200439453125,40.754711151123047,1,N,-73.978530883789063,40.772628784179688,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-06-09 21:10:04,2016-06-09 21:23:22,1,1.70,-73.999984741210937,40.761516571044922,1,N,-73.989837646484375,40.749057769775391,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2016-06-09 21:10:04,2016-06-09 21:19:50,1,1.70,-74.002853393554687,40.760498046875,1,N,-73.983573913574219,40.7762451171875,1,8.5,0.5,0.5,1.5,0,0.3,11.3
2,2016-06-09 21:10:04,2016-06-09 21:15:49,1,1.59,-73.963661193847656,40.77703857421875,1,N,-73.947433471679687,40.790958404541016,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-06-09 21:10:04,2016-06-09 21:20:14,1,2.53,-73.974510192871094,40.751148223876953,1,N,-73.950347900390625,40.779888153076172,1,10,0.5,0.5,2,0,0.3,13.3
2,2016-06-09 21:10:04,2016-06-09 21:20:13,3,3.23,-73.975517272949219,40.75213623046875,1,N,-73.983078002929688,40.719203948974609,1,12,0.5,0.5,2.66,0,0.3,15.96
2,2016-06-09 21:10:04,2016-06-09 21:27:21,6,3.87,-73.999656677246094,40.726940155029297,1,N,-73.963096618652344,40.720279693603516,1,15.5,0.5,0.5,3.36,0,0.3,20.16
1,2016-06-09 21:10:05,2016-06-09 21:13:10,1,.50,-73.957412719726563,40.770107269287109,1,N,-73.9649658203125,40.766868591308594,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2016-06-09 21:10:05,2016-06-09 21:23:41,4,1.00,-73.986137390136719,40.767520904541016,1,N,-73.978240966796875,40.759689331054688,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2016-06-09 21:10:05,2016-06-09 21:18:33,1,.80,-73.98370361328125,40.770660400390625,1,N,-73.986244201660156,40.760951995849609,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-06-09 21:10:05,2016-06-09 21:33:31,1,4.40,-73.987876892089844,40.728408813476563,1,N,-73.930381774902344,40.693759918212891,1,18.5,0.5,0.5,5.94,0,0.3,25.74
2,2016-06-09 21:10:05,2016-06-09 21:28:53,2,2.92,-73.987747192382813,40.754829406738281,1,N,-73.989959716796875,40.723251342773438,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,2016-06-09 21:10:05,2016-06-09 21:24:28,1,.18,-73.967254638671875,40.756572723388672,1,N,-73.969566345214844,40.753738403320313,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-06-09 21:10:05,2016-06-09 21:15:20,2,1.36,-73.989181518554688,40.757560729980469,1,N,-73.989181518554688,40.757560729980469,1,6.5,0.5,0.5,2.34,0,0.3,10.14
2,2016-06-09 21:10:05,2016-06-09 21:22:19,2,1.52,-73.991096496582031,40.72393798828125,1,N,-74.005516052246094,40.738136291503906,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-06-09 21:10:05,2016-06-09 21:26:04,1,3.82,-73.950927734375,40.785911560058594,1,N,-73.945762634277344,40.827659606933594,1,14.5,0.5,0.5,3.95,0,0.3,19.75
1,2016-06-09 21:10:06,2016-06-09 21:16:59,1,1.70,-73.9989013671875,40.72265625,1,N,-74.015983581542969,40.710853576660156,1,7,0.5,0.5,1,0,0.3,9.3
1,2016-06-09 21:10:06,2016-06-09 21:20:46,1,2.00,-73.989509582519531,40.741695404052734,1,N,-74.002731323242188,40.760593414306641,1,10,0.5,0.5,2.8,0,0.3,14.1
1,2016-06-09 21:10:06,2016-06-09 21:24:53,1,2.80,-73.964561462402344,40.760406494140625,1,N,-73.991683959960937,40.731189727783203,1,12,0.5,0.5,2.65,0,0.3,15.95
1,2016-06-09 21:10:06,2016-06-09 21:27:00,1,6.40,-73.954887390136719,40.780197143554688,1,N,-73.940620422363281,40.851428985595703,1,20.5,0.5,0.5,4.35,0,0.3,26.15
2,2016-06-09 21:10:06,2016-06-09 22:00:16,1,6.89,-73.994583129882813,40.750583648681641,1,N,-73.907325744628906,40.727222442626953,1,35.5,0.5,0.5,9.2,0,0.3,46
2,2016-06-09 21:10:06,2016-06-09 21:17:50,1,1.71,-73.961593627929688,40.764381408691406,1,N,-73.955810546875,40.780479431152344,1,7.5,0.5,0.5,2.64,0,0.3,11.44
2,2016-06-09 21:10:06,2016-06-09 21:17:28,3,1.72,-73.994941711425781,40.719696044921875,1,N,-73.999557495117188,40.737625122070313,1,7.5,0.5,0.5,2.2,0,0.3,11
2,2016-06-09 21:10:06,2016-06-09 21:19:44,1,4.99,-74.00885009765625,40.704090118408203,1,N,-73.97265625,40.748600006103516,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2016-06-09 21:10:07,2016-06-09 21:21:02,1,1.70,-73.968147277832031,40.694858551025391,1,N,-73.987480163574219,40.687126159667969,1,9,0.5,0.5,1.5,0,0.3,11.8
2,2016-06-09 21:10:07,2016-06-10 21:01:27,1,3.22,-73.956680297851563,40.771209716796875,1,N,-73.998649597167969,40.764301300048828,1,16,0.5,0.5,2.6,0,0.3,19.9
2,2016-06-09 21:10:07,2016-06-09 21:32:05,1,4.39,-73.991416931152344,40.732425689697266,1,N,-73.953460693359375,40.783538818359375,1,18.5,0.5,0.5,3.96,0,0.3,23.76
1,2016-06-09 21:10:08,2016-06-09 21:40:27,1,5.10,-73.961402893066406,40.796337127685547,1,N,-73.937713623046875,40.826679229736328,1,22.5,0.5,0.5,1,0,0.3,24.8
1,2016-06-09 21:10:08,2016-06-09 21:14:08,1,.80,-73.967231750488281,40.766635894775391,1,N,-73.961700439453125,40.776844024658203,1,5,0.5,0.5,1.55,0,0.3,7.85
1,2016-06-09 21:10:08,2016-06-09 21:29:36,1,5.10,-73.983985900878906,40.749992370605469,1,N,-74.007225036621094,40.707538604736328,1,19,0.5,0.5,2,0,0.3,22.3
1,2016-06-09 21:10:08,2016-06-09 21:14:18,3,.80,-73.960891723632812,40.775081634521484,1,N,-73.9678955078125,40.765529632568359,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2016-06-09 21:10:08,2016-06-09 21:13:47,1,.70,-73.955581665039063,40.804252624511719,1,N,-73.965904235839844,40.804100036621094,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-06-09 21:10:08,2016-06-09 21:35:58,1,2.80,-73.97991943359375,40.775924682617187,1,N,-73.998504638671875,40.741287231445313,1,17,0.5,0.5,2,0,0.3,20.3
1,2016-06-09 21:10:08,2016-06-09 21:23:25,1,1.80,-74.001091003417969,40.730930328369141,1,N,-73.981361389160156,40.747093200683594,1,10,0.5,0.5,2.8,0,0.3,14.1
1,2016-06-09 21:10:08,2016-06-09 21:16:36,2,1.20,-73.955825805664062,40.782268524169922,1,N,-73.972335815429687,40.784080505371094,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-06-09 21:10:08,2016-06-09 21:28:32,1,2.94,-73.950675964355469,40.779376983642578,1,N,-73.983901977539062,40.759910583496094,1,14.5,0.5,0.5,2.37,0,0.3,18.17
2,2016-06-09 21:10:08,2016-06-09 21:42:16,1,5.16,-73.998374938964844,40.713634490966797,1,N,-73.982284545898437,40.775348663330078,1,23,0.5,0.5,6.08,0,0.3,30.38
2,2016-06-09 21:10:08,2016-06-09 21:20:45,1,1.55,-73.983833312988281,40.7440185546875,1,N,-73.968887329101563,40.754920959472656,1,9,0.5,0.5,1,0,0.3,11.3
2,2016-06-09 21:10:08,2016-06-09 21:24:30,5,3.27,-73.9874267578125,40.744701385498047,1,N,-73.953857421875,40.775279998779297,1,13,0.5,0.5,2,0,0.3,16.3
1,2016-06-09 21:10:09,2016-06-09 21:31:52,1,4.20,-73.972755432128906,40.677600860595703,1,N,-73.9864501953125,40.734588623046875,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2016-06-09 21:10:09,2016-06-09 21:55:43,1,14.80,-73.9827880859375,40.755458831787109,1,N,-73.784721374511719,40.726200103759766,2,47.5,0.5,0.5,0,0,0.3,48.8
2,2016-06-09 21:10:09,2016-06-09 21:17:15,1,3.88,-73.978317260742188,40.736751556396484,1,N,-74.012092590332031,40.701629638671875,1,12.5,0.5,0.5,0,0,0.3,13.8
2,2016-06-09 21:10:09,2016-06-09 21:21:40,1,1.23,-73.98406982421875,40.755088806152344,1,N,-74.002777099609375,40.760578155517578,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-06-09 21:10:10,2016-06-09 21:25:31,1,2.50,-73.982528686523437,40.76849365234375,1,N,-73.951690673828125,40.772708892822266,1,12,0.5,0.5,1.5,0,0.3,14.8
1,2016-06-09 21:10:10,2016-06-09 22:10:52,1,17.80,-73.789848327636719,40.643642425537109,2,N,-73.971626281738281,40.756336212158203,1,52,0,0.5,5,5.54,0.3,63.34
1,2016-06-09 21:10:10,2016-06-09 21:25:25,1,3.70,-73.974136352539062,40.751407623291016,1,N,-73.91778564453125,40.75634765625,1,14,0.5,0.5,2.7,0,0.3,18
2,2016-06-09 21:10:10,2016-06-09 21:30:22,2,3.14,-73.968917846679688,40.7630615234375,1,N,-73.989280700683594,40.726058959960938,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2016-06-09 21:10:10,2016-06-09 21:35:37,1,10.01,-73.862686157226562,40.768898010253906,1,N,-73.988761901855469,40.735691070556641,2,31,0.5,0.5,0,5.54,0.3,37.84
2,2016-06-09 21:10:10,2016-06-09 21:14:10,1,.81,-73.959548950195312,40.762439727783203,1,N,-73.963890075683594,40.769298553466797,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-06-09 21:10:10,2016-06-09 21:40:34,1,14.51,-73.973030090332031,40.743011474609375,1,N,-73.836921691894531,40.878131866455078,1,40.5,0.5,0.5,0,0,0.3,41.8
2,2016-06-09 21:10:10,2016-06-09 21:40:58,1,5.81,-74.011970520019531,40.718940734863281,1,N,-73.959846496582031,40.770881652832031,1,23.5,0.5,0.5,6.2,0,0.3,31
2,2016-06-09 21:10:10,2016-06-09 21:15:45,5,.99,-73.983383178710938,40.743869781494141,1,N,-73.996185302734375,40.741111755371094,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2016-06-09 21:10:11,2016-06-09 21:26:27,1,3.10,-74.006607055664063,40.731449127197266,1,N,-73.992240905761719,40.759841918945313,2,14,0.5,0.5,0,0,0.3,15.3
1,2016-06-09 21:10:11,2016-06-09 21:12:29,1,.70,-73.967643737792969,40.759315490722656,1,N,-73.962234497070312,40.767662048339844,1,4,0.5,0.5,1.3,0,0.3,6.6
2,2016-06-09 21:10:11,2016-06-09 21:17:43,1,2.50,-73.982353210449219,40.720951080322266,1,N,-73.975608825683594,40.744819641113281,1,9.5,0.5,0.5,1,0,0.3,11.8
2,2016-06-09 21:10:11,2016-06-09 21:20:43,1,1.68,-73.983787536621094,40.746280670166016,1,N,-73.960166931152344,40.761920928955078,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-06-09 21:10:11,2016-06-09 21:18:29,1,.87,-74.012115478515625,40.707111358642578,1,N,-74.004814147949219,40.707389831542969,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-06-09 21:10:11,2016-06-09 21:21:16,1,1.11,-73.986831665039062,40.722522735595703,1,N,-73.991554260253906,40.726638793945313,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-06-09 21:10:11,2016-06-09 21:25:38,1,2.26,-73.988853454589844,40.745109558105469,1,N,-74.006881713867188,40.718929290771484,1,11.5,0.5,0.5,1.2,0,0.3,14
1,2016-06-09 21:10:12,2016-06-09 21:18:16,1,2.00,-73.979110717773437,40.752437591552734,1,N,-73.958595275878906,40.772628784179688,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2016-06-09 21:10:12,2016-06-09 21:14:19,1,1.04,-73.955421447753906,40.779399871826172,1,N,-73.97027587890625,40.784111022949219,1,5.5,0.5,0.5,2.04,0,0.3,8.84
2,2016-06-09 21:10:12,2016-06-09 21:39:48,1,10.31,-73.870819091796875,40.773712158203125,1,N,-73.984161376953125,40.780361175537109,2,32.5,0.5,0.5,0,5.54,0.3,39.34
2,2016-06-09 21:10:12,2016-06-09 21:16:11,1,1.26,-73.994598388671875,40.750286102294922,1,N,-73.981590270996094,40.759479522705078,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2016-06-09 21:10:12,2016-06-09 21:17:10,6,.78,-73.993232727050781,40.727668762207031,1,N,-73.99871826171875,40.734619140625,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2016-06-09 21:10:13,2016-06-09 21:16:41,1,1.10,-74.008804321289063,40.711212158203125,1,N,-74.017913818359375,40.70941162109375,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2016-06-09 21:10:13,2016-06-09 21:24:05,4,2.40,-73.970054626464844,40.797191619873047,1,N,-73.941673278808594,40.788570404052734,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2016-06-09 21:10:13,2016-06-09 21:14:01,1,.40,-73.981460571289063,40.780799865722656,1,N,-73.975265502929688,40.777229309082031,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2016-06-09 21:10:13,2016-06-09 21:25:22,1,1.90,-74.000175476074219,40.760738372802734,1,N,-73.97515869140625,40.759506225585938,1,11,0.5,0.5,1,0,0.3,13.3
2,2016-06-09 21:10:13,2016-06-09 21:16:26,5,1.17,-73.991554260253906,40.73516845703125,1,N,-74.009010314941406,40.738780975341797,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-06-09 21:10:13,2016-06-09 21:18:21,2,1.43,-73.997459411621094,40.736377716064453,1,N,-73.981582641601562,40.746467590332031,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-06-09 21:10:13,2016-06-09 21:25:11,1,3.04,-73.982658386230469,40.768096923828125,1,N,-73.955917358398438,40.803665161132813,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2016-06-09 21:10:14,2016-06-09 21:15:18,1,.80,-74.013534545898437,40.715457916259766,1,N,-74.010871887207031,40.720165252685547,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2016-06-09 21:13:31,2016-06-09 21:23:09,1,.80,-73.979080200195313,40.762470245361328,1,N,-73.971946716308594,40.754966735839844,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-06-09 21:13:31,2016-06-09 21:27:41,2,2.30,-73.997169494628906,40.741645812988281,1,N,-73.993011474609375,40.766796112060547,2,11,0.5,0.5,0,0,0.3,12.3
1,2016-06-09 21:13:31,2016-06-09 21:16:58,1,.40,-73.971603393554688,40.757495880126953,1,N,-73.975425720214844,40.752342224121094,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2016-06-09 21:13:31,2016-06-09 21:25:04,1,3.00,-74.008354187011719,40.712116241455078,1,N,-73.998214721679688,40.745254516601563,1,12,0.5,0.5,2.65,0,0.3,15.95
2,2016-06-09 21:13:31,2016-06-09 21:23:59,4,2.01,-73.973197937011719,40.754970550537109,1,N,-73.990020751953125,40.733280181884766,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-06-09 21:13:31,2016-06-09 21:30:59,2,2.92,-73.981353759765625,40.749713897705078,1,N,-73.978721618652344,40.781646728515625,1,13.5,0.5,0.5,3,0,0.3,17.8
2,2016-06-09 21:13:31,2016-06-09 21:20:47,2,2.29,-73.968353271484375,40.755077362060547,1,N,-73.94677734375,40.778980255126953,1,8.5,0.5,0.5,1.2,0,0.3,11
1,2016-06-09 21:13:32,2016-06-09 21:33:26,1,4.20,-73.98931884765625,40.742000579833984,1,N,-73.950340270996094,40.775737762451172,1,17,0.5,0.5,4,0,0.3,22.3
